     1    0.6696213598E+00    0.5249441284E+00   -0.1000000000E+11    0.1000000000E+02    0.5680000000E+03   -0.1000000000E+01    0.1760563380E-02
     2    0.1516919786E+00    0.2174672706E+00    0.2453423888E+03    0.0000000000E+00    0.5190000000E+03   -0.1000000000E+01    0.1926782274E-02
     3    0.9945944382E+00    0.9524048772E+00    0.2426042025E+03    0.0000000000E+00    0.5410000000E+03   -0.1000000000E+01    0.1848428835E-02
     4    0.7175735844E+00    0.1045551280E+00    0.2592520931E+03    0.0000000000E+00    0.2380000000E+03   -0.1000000000E+01    0.4201680672E-02
     5    0.4576749253E+00    0.6392112687E+00   -0.1000000000E+11    0.1000000000E+02    0.5680000000E+03   -0.1000000000E+01    0.1760563380E-02
     6    0.5130913758E+00    0.1365131058E+00    0.2805417979E+03    0.0000000000E+00    0.2300000000E+02   -0.1000000000E+01    0.4347826087E-01
     7    0.7805049545E-01    0.4663713724E+00    0.2490825786E+03    0.0000000000E+00    0.4710000000E+03   -0.1000000000E+01    0.2123142251E-02
     8    0.4798007622E+00    0.3794227344E+00    0.2614367369E+03    0.0000000000E+00    0.1950000000E+03   -0.1000000000E+01    0.5128205128E-02
     9    0.7649713504E+00    0.3824248392E-02    0.2544093509E+03    0.0000000000E+00    0.3400000000E+03   -0.1000000000E+01    0.2941176471E-02
    10    0.5675862558E+00    0.2638909384E+00    0.2721522247E+03    0.0000000000E+00    0.6500000000E+02   -0.1000000000E+01    0.1538461538E-01
    11    0.2662284556E+00    0.8464873208E+00    0.2484997915E+03    0.0000000000E+00    0.4820000000E+03   -0.1000000000E+01    0.2074688797E-02
    12    0.8526038090E+00    0.7747469155E+00    0.2438315507E+03    0.0000000000E+00    0.5270000000E+03   -0.1000000000E+01    0.1897533207E-02
    13    0.2431438278E+00    0.8927143332E+00    0.2465776408E+03    0.0000000000E+00    0.5040000000E+03   -0.1000000000E+01    0.1984126984E-02
    14    0.6065690874E+00    0.3578348245E+00    0.2550375570E+03    0.0000000000E+00    0.3250000000E+03   -0.1000000000E+01    0.3076923077E-02
