       2      20       2
1_F        0.5000000000E+00    0.5000000000E+00    0.1158744662E+06    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00
1_F        0.3532527626E+00    0.1417751931E+00    0.1158744662E+06    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00
1_F        0.1191806556E+00    0.1840911063E+00    0.1158744662E+06    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00
1_F        0.5955936946E+00    0.2823808979E+00    0.1158744662E+06    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00
1_F        0.9059282739E-01    0.5546980264E+00    0.1158744662E+06    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00
1_F        0.2778605710E+00    0.9676250075E+00    0.1158744662E+06    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00
1_F        0.3710382603E+00    0.2419218351E+00    0.1158744662E+06    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00
1_F        0.2505668871E+00    0.8750194254E+00    0.1158744662E+06    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00
1_F        0.7513552834E+00    0.8199040705E+00    0.1158744662E+06    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00
1_F        0.2824786387E-01    0.6540292423E+00    0.1158744662E+06    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00
1_F        0.7092165885E+00    0.4273694625E+00    0.1158744662E+06    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00
1_F        0.9084661957E+00    0.9082564549E-02    0.1158744662E+06    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00
1_F        0.8545097484E+00    0.7171500901E-01    0.1158744662E+06    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00
1_F        0.7979725544E+00    0.4194196816E+00    0.1158744662E+06    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00
1_F        0.5773536897E+00    0.3444826248E+00    0.1158744662E+06    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00
1_F        0.6360943045E+00    0.7194745032E+00    0.1158744662E+06    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00
1_F        0.5211860897E+00    0.6290278919E+00    0.1158744662E+06    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00
1_F        0.9956618826E+00    0.9138848876E+00    0.1158744662E+06    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00
1_F        0.1945237401E+00    0.7685686939E+00    0.1158744662E+06    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00
1_F        0.4657636189E+00    0.4919326274E+00    0.1158744662E+06    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00
